t,x,y,yaw,v_cmd,w_cmd
1.1811883449554443,-3.9996998198456413,3.500000000977361,6.075303228708287e-06,0.5,-1.0
1.2716386318206787,-3.999699892159715,3.5000000007020535,5.835758205435608e-06,0.5,-1.0
1.3712143898010254,-3.9962381421677775,3.5000000104250897,7.2459653308065575e-06,0.5,-1.0
1.468122959136963,-3.9823848924816883,3.5000000492631123,6.813931717693701e-06,0.5,-1.0
1.5688738822937012,-3.967374732299082,3.50000009206097,6.617141653142501e-06,0.5,-1.0
1.6715314388275146,-3.936197038744063,3.5000002210238366,6.686610523314614e-06,0.5,-1.0
1.7697737216949463,-3.8949931430410194,3.499988856425777,-0.0025098214451651827,0.5,-1.0
1.870408296585083,-3.8475459220570882,3.4987560106911504,-0.059909912636302264,0.5,-1.0
1.9691808223724365,-3.79677302768188,3.493089737739486,-0.1635067741126863,0.5,-1.0
2.071221113204956,-3.746799242409014,3.48226114270729,-0.265065582845008,0.5,-1.0
2.1702311038970947,-3.6981817791757505,3.4663972205176474,-0.36658146446576767,0.5,-1.0
2.269469976425171,-3.651428490539525,3.4456740550539267,-0.4683936845908829,0.5,-0.9482434836101494
2.3699305057525635,-3.607015772108234,3.4202911916721845,-0.5703795305820205,0.5,-0.7699540079970759
2.47353458404541,-3.5654552839756484,3.3903051486176046,-0.6694430938014572,0.5,-0.5672067667935135
2.5717215538024902,-3.5277823869629605,3.3570103975000216,-0.768778248988439,0.5,-0.3196594708677864
2.671546697616577,-3.49360026936587,3.321542969045295,-0.8457422374718568,0.5,-0.12878694834974014
2.7705538272857666,-3.4616212182075548,3.2840889507855717,-0.8994995279451217,0.5,0.04425185517477115
2.8700027465820312,-3.4288978281401694,3.246055797086961,-0.9276110354735675,0.5,0.1295513044856669
2.974695920944214,-3.3968008038758515,3.207007508226046,-0.9356631194359684,0.5,0.1801394870805555
3.070441246032715,-3.365170504547085,3.1648791525787052,-0.9241408335061606,0.5,0.15493407096302886
3.176351547241211,-3.3436988383886628,3.1370339733800803,-0.9142449416195126,0.5,0.12860070299202564
3.271495819091797,-3.3062424125753984,3.096502575137477,-0.8952304596462962,0.5,0.05233820932620775
3.371406316757202,-3.2673400651838063,3.0566245940510317,-0.8798073273599367,0.5,-0.016765217570997498
3.469616413116455,-3.2346365835190856,3.0181513851034043,-0.871645396888364,0.5,-0.08747948199019956
3.5710227489471436,-3.202518671591035,2.979997163654853,-0.8699536816314314,0.5,-0.12642772346938003
3.6754486560821533,-3.172162953617479,2.943406577837522,-0.8762184790950472,0.5,-0.15749118322179098
3.7712979316711426,-3.142313503374755,2.90663466909991,-0.8876330445985021,0.5,-0.15797422571392242
3.8713576793670654,-3.1067608356213343,2.878272501779975,-0.8907555620511788,0.5,-0.1907001837385417
3.9724104404449463,-3.0708160452694053,2.8504593755429704,-0.8946179529844676,0.5,-0.22155357605308723
4.072136878967285,-3.0334341221480936,2.814007564814697,-0.9073474378028469,0.5,-0.24475772394657253
4.173879861831665,-2.996625153234482,2.777001435731986,-0.9233833982270742,0.5,-0.24583682498899168
4.272834300994873,-2.964699337073581,2.7333230748003823,-0.9486309142362763,0.5,-0.22171651663917794
4.371625900268555,-2.933748802769136,2.689197717050403,-0.9746732309268423,0.5,-0.17400123453633334
4.473680257797241,-2.902308270063948,2.6480243975807087,-0.9980527941253424,0.5,-0.13376641894232114
4.5734758377075195,-2.8722720800285724,2.606592681153134,-1.017388604158452,0.5,-0.09268707650652266
4.674084663391113,-2.846250981725537,2.5670116912295162,-1.0321452351172007,0.5,-0.0631539589441214
4.775917053222656,-2.8226265810784366,2.5256768559129648,-1.0443129059029217,0.5,-0.030854710965963608
4.874613046646118,-2.8135833887769097,2.4930946062275243,-1.0565143294457289,0.5,0.009213360957497613
4.973588943481445,-2.801094740050878,2.4437563677449967,-1.0716701875078036,0.5,0.071457917934202
5.073169708251953,-2.7879997235166525,2.387348457104761,-1.088754029942677,0.5,0.14506322239147973
5.173323631286621,-2.776296171312655,2.32955501275973,-1.0988560489045809,0.5,0.21926063076849492
5.273131847381592,-2.7607768409642954,2.272475983624095,-1.0943519468230838,0.5,0.25833071162314497
5.374479055404663,-2.744764919720642,2.2156043652471755,-1.0816521672687682,0.5,0.2724090665035816
5.473466396331787,-2.719304919930271,2.175830897706548,-1.0556980720096079,0.5,0.2241690504850568
5.575244903564453,-2.6920886176848913,2.1376625673823715,-1.0268007852298662,0.5,0.14542356925973693
5.675722360610962,-2.675587086726056,2.0882876861023183,-1.007859556014288,0.5,0.09061320529555417
