t,x,y,yaw,v_cmd,w_cmd
1.156468391418457,-3.9996891557856,3.5000000068455903,3.1493289002360534e-05,0.5,-0.5247097212414247
1.3502907752990723,-3.9985356893642305,3.500000038695825,3.228693602978403e-05,0.5,-0.5248863417474571
1.5522410869598389,-3.9673630710735734,3.500000926279666,3.2218303065502546e-05,0.5,-0.5295889880264119
1.7555766105651855,-3.8946123753792286,3.500003146036537,3.241336451579597e-05,0.5,-0.6640680770556121
1.9558157920837402,-3.794320561772424,3.4963611193234034,-0.09493878859118957,0.5,-0.3808799846843512
2.1556549072265625,-3.6438574452159926,3.4682903422055515,-0.2520409501381459,0.5,0.06615272136221731
2.370129346847534,-3.594584528093417,3.455202906264287,-0.25999461348056196,0.5,0.10161085474596213
2.5644752979278564,-3.5131667167744713,3.4337475486201594,-0.24824502047823493,0.5,0.07711234373673184
2.7699809074401855,-3.4189881327560783,3.409778708473534,-0.22874232578574202,0.5,-0.04174905862255697
2.971702814102173,-3.3300197635489623,3.390392234821992,-0.21643107442625317,0.5,-0.08992913874839152
3.1833271980285645,-3.2421976237230696,3.368429027690353,-0.22985721932426614,0.5,-0.090158285245421
3.3887603282928467,-3.152008102469023,3.3403299742336445,-0.2565272858925769,0.5,0.007900294995008869
3.5843026638031006,-3.0633025912407,3.3135888015367096,-0.27104107048237475,0.5,0.0317396116128473
3.782090187072754,-2.980522728904289,3.290001582428831,-0.2672619740657555,0.5,0.016378996721969824
3.9900262355804443,-2.895201912038998,3.268830147881192,-0.2594684614316515,0.5,-0.04204866307204846
4.193650722503662,-2.8058882205691744,3.241639865867214,-0.26555644486750213,0.5,-0.023487375376035877
4.392920732498169,-2.732758600148699,3.220210155009223,-0.27348844726630667,0.5,-0.014374497063603768
4.604833602905273,-2.6446156632544477,3.2003394322353884,-0.2722907167091993,0.5,-0.04256925640440744
4.794980764389038,-2.5566232018345807,3.1782085224226453,-0.27556940726060425,0.5,-0.049237528110938934
5.004885911941528,-2.469843575420102,3.15333985952035,-0.2819040011611804,0.5,-0.047561232701130926
5.199058294296265,-2.382965950546725,3.1315742570676037,-0.28744334811928723,0.5,-0.04843450795381226
5.396691560745239,-2.2853873931895334,3.1111198182387176,-0.2917100542915832,0.5,-0.07480954866142034
5.600970029830933,-2.1908741696368477,3.0888380883714186,-0.2967633640285101,0.5,-0.08428947180117004
5.805241584777832,-2.104021734247763,3.063140751785287,-0.3095311367308941,0.5,-0.056162815100618386
6.004831075668335,-2.0286364143694775,3.0386090099657745,-0.32302590357368155,0.5,-0.013603698015460467
6.211399555206299,-1.932822299895217,3.004382973140766,-0.3348704579384141,0.5,0.028018378473022326
6.412084102630615,-1.8340949571640008,2.972319687266483,-0.331935461097514,0.5,0.014282283840061225
6.608308553695679,-1.7314702180314732,2.934335353974686,-0.33215338065972433,0.5,0.02164440463454399
6.817005157470703,-1.636709386736911,2.8966527331784464,-0.3356437487227867,0.5,0.04879070028990065
7.019015550613403,-1.5462838851933869,2.865122592540511,-0.32984886109941847,0.5,0.029841889041913386
7.217708110809326,-1.4488935803638425,2.8334825654813636,-0.3211265946196944,0.5,-0.0040022489107847245
7.417853116989136,-1.3456904623370989,2.7972593610118377,-0.3173933829474162,0.5,-0.015050688435052771
7.622721433639526,-1.244679080083733,2.7599317421750955,-0.3208010493418692,0.5,0.004252123526856789
7.827207565307617,-1.162069222892378,2.7314027418308453,-0.3253656523308445,0.5,0.019660608081293513
8.029570579528809,-1.060132897353165,2.69684623772054,-0.32142592925480956,0.5,0.005085065047310225
8.236623287200928,-0.9130516546509964,2.6563074312187034,-0.3053773563918882,0.5,-0.08009292380229793
8.428462028503418,-0.8630010121423062,2.639398205635342,-0.3157700518216783,0.5,-0.04542112760385171
8.633058786392212,-0.7595655033793458,2.603261922162355,-0.337839281912671,0.5,0.03224131078525014
8.835777044296265,-0.6557567361427207,2.570847838261658,-0.34317394259441186,0.5,0.040378367944299366
9.038630247116089,-0.5638791975420536,2.537298963509443,-0.3347376736008598,0.5,0.017424869419454064
9.237442970275879,-0.4707575739427578,2.4990077166152624,-0.32680165514723064,0.5,0.0102619115757437
9.434795618057251,-0.3791206476837197,2.465740822157689,-0.3254832862383998,0.5,0.013983629433531718
9.654706001281738,-0.26080675169655776,2.4262572308615513,-0.32474041863307906,0.5,0.008947581052980068
9.855566501617432,-0.15256702061099792,2.3921656267292564,-0.32146350969215925,0.5,-0.017107029316520934
10.058645963668823,-0.05093203159479716,2.3668000814856174,-0.31864957923156356,0.5,-0.06803925742918292
10.270135164260864,0.0479609964429957,2.3408183187728677,-0.3267881906649068,0.5,-0.07420031890135494
10.473105430603027,0.1812905472697109,2.2926971939330003,-0.35968617209559023,0.5,0.04758457253177881
10.667905569076538,0.22558165712189854,2.2778561411765472,-0.3565946672305719,0.5,0.03507082797441457
10.865651607513428,0.31082165745467666,2.2451026906065956,-0.34982339156274905,0.5,0.022750352958778322
11.073526382446289,0.4002199764114438,2.209961423085106,-0.34782228074586286,0.43974915581880103,0.035754759724773766
11.273707389831543,0.4820961442895621,2.1837031364718738,-0.34341588257443095,0.44741952028755383,0.011059335718266162
11.469749450683594,0.5650806080245955,2.155254419083926,-0.3340747817131439,0.40105454568106275,-0.015523606271272361
11.674093008041382,0.6359252949899201,2.1288054234557974,-0.3284693651943934,0.35185310560430727,-0.02068400536458234
11.880142211914062,0.7047655418722412,2.102247083330679,-0.33138079344450616,0.27560731833641444,-0.0035028396990327277
12.081688642501831,0.7711997328354734,2.0857792344714476,-0.3277144226119973,0.18966450440869295,-0.02745903085092885
12.287240028381348,0.8281311113735346,2.072885797703367,-0.32329706519054463,0.19672967632493907,-0.03831123317125792
12.487475872039795,0.89867125181101,2.053801097297087,-0.3207793517640346,0.11548374332325151,-0.02371692911784269
12.696889877319336,0.923036485268197,2.0440746879109666,-0.3272855787759815,0.02490985417910293,0.38848478567397593
12.887454986572266,0.9496040698578402,2.032207737925336,-0.33580949085946166,-0.07572187565076885,0.40553260980447436
13.086228847503662,0.9461697306582437,2.031540362303847,-0.27708237229030463,-0.0716170629420453,0.2880783729173713
13.286101579666138,0.9173092304734656,2.0365323936204254,-0.2040902390807184,0.005751368598885147,0.1420941068104299
13.48634672164917,0.8903769928792797,2.0385072127592494,-0.14917439015688602,0.10844097502909437,-0.3669268515980828
13.695549011230469,0.8870630572315242,2.0349534848816075,-0.1266747830940534,0.10988158575929413,-0.41192606562750383
13.913331747055054,0.9001168056785626,2.0301230868808786,-0.19873803836535647,0.013889895875286938,0.13138970540260053
14.095374345779419,0.9206559603663602,2.0242897522598797,-0.2761208905377599,-0.05039513609993888,0.28615540941639467
14.294175863265991,0.9313999503312735,2.022508151791021,-0.24980930324547915,-0.07888671039375723,0.23353223494438355
14.498526096343994,0.9197090650822983,2.025173128894395,-0.1930366896200155,-0.04494630004399521,0.11998700793630668
14.695807695388794,0.9122619747441579,2.0260333279355143,-0.15345106024448107,-0.026713140417105177,0.040815749354569275
14.896981716156006,0.9118304446074015,2.0257824931474397,-0.13333477871860394,-0.026872715733005943,0.0005831863888643429
15.098439693450928,0.9170629266439859,2.0249213471809377,-0.1251642784721781,-0.04072216411315858,-0.015757814069037257
15.301854848861694,0.9305038413555642,2.0216948532829986,-0.12014612150903418,-0.08040078561574893,-0.025794127973859327
15.50469422340393,0.932088003348588,2.0196060622576586,-0.12264446583259872,-0.09198752642616821,-0.020797439337417234
15.704909086227417,0.9074227270422252,2.021076026280335,-0.1280751162752064,-0.037175786752634124,-0.00993613847543201
15.908797025680542,0.903975321102406,2.0191113266408505,-0.1301744865867488,-0.03829218361676637,-0.005737397861327487
16.107685804367065,0.9071888293958286,2.0192317536606894,-0.13090607355847814,-0.04417165340706735,-0.004274223920998299
16.30767798423767,0.9105433244467267,2.019192054169044,-0.13200373955682806,-0.05097808389827313,-0.0020788919289937424
16.513144731521606,0.9094731335594933,2.0188983298172194,-0.1327405529173095,-0.05004582547023282,-0.0006052652111827039
16.717148542404175,0.907181423915657,2.0207313593879315,-0.1332030468138033,-0.03809174533497096,0.0003197225798265424
16.915735006332397,0.9081370916367628,2.024157101891247,-0.13586922982332195,-0.02612949576603977,0.00565208858745897
17.12198257446289,0.9140304540671886,2.0245387432259987,-0.13695928253151876,-0.03626174774107078,0.00783219399918983
17.336665153503418,0.925131312352301,2.0231389745260207,-0.13493279442574108,-0.0639160037305622,0.0037792177963029694
17.523069620132446,0.9263408683897727,2.021035883496632,-0.13536161244697595,-0.07481841926802502,0.004636853836938404
17.72641348838806,0.9112817152674062,2.021084287775048,-0.13714674839494953,-0.04478772901635857,0.008207125725249453
17.92055630683899,0.9038977435499638,2.023674600046639,-0.13910251361781675,-0.019682082301794895,0.01211865616261798
18.124293327331543,0.9130824323707956,2.021488685112246,-0.13901167690446053,-0.04671966964039205,0.011936982736294122
18.329464435577393,0.9215441845416025,2.0192238758255887,-0.1350044902774152,-0.07264408069110648,0.003922609499344476
18.531213998794556,0.9132862787321664,2.0206151596292274,-0.13367122116251842,-0.050656547354804245,0.001256071275254178
