t,x,y,yaw,v_cmd,w_cmd
1.1912975311279297,-3.9997050074484455,3.499999997240956,-7.831942914480978e-06,0.5,1.4099152835323837e-05
1.3863797187805176,-3.9881616172186027,3.4999998652021604,-7.5655660937281194e-06,0.5,1.6489430435006066e-05
1.58687424659729,-3.9361979488863548,3.4999992861702336,-7.986994945162846e-06,0.5,2.0524334868915033e-05
1.7939774990081787,-3.844491169783499,3.49999797271119,-1.0672318782698703e-05,0.5,3.366694584783121e-05
1.9851899147033691,-3.742567600375616,3.499997542947192,-3.756272330117367e-06,0.5,1.1754681935158513e-05
2.1852290630340576,-3.640566906033526,3.499982061906132,-4.60571526583674e-05,0.5,0.00020690938840638886
2.3853397369384766,-3.539056328553547,3.4997157211645207,-0.0006149453035123581,0.5,0.0031202284293414565
2.5858535766601562,-3.4413879644931424,3.498308929076449,-0.002817323614743236,0.5,0.0164999549710248
2.7859790325164795,-3.3628004754677927,3.4961749424980972,-0.004114055067424274,0.5,0.031327652055407655
2.9854907989501953,-3.2755437244778207,3.499280752112292,0.007001199727399575,0.5,-0.023368173512431336
3.189195156097412,-3.180982486635211,3.5012550736542005,0.006849450445175864,0.5,-0.030885527558883605
3.3852570056915283,-3.085702041487927,3.503286009752993,0.0034420049699412886,0.5,-0.027614944300617766
3.585537910461426,-2.9879723581035096,3.502555201079376,-0.0035401455411958305,0.5,-0.001272086941228451
3.7857725620269775,-2.9127206942663255,3.5008668755241943,-0.005516936077289204,0.5,0.011879092397453833
3.985710859298706,-2.826538591672444,3.503610850523178,-0.0044483377284867615,0.5,-0.0035274531356974583
4.1862571239471436,-2.7249610143501473,3.4953300625704347,-0.015851704421673267,0.5,0.057263276130743446
4.385331869125366,-2.6324628620397292,3.5036894013822093,0.0042071050952682335,0.5,-0.022110867621973646
4.585908889770508,-2.542387328851476,3.51187676816478,0.012042256937275835,0.5,-0.060003585685905136
4.78558087348938,-2.455900436477853,3.519865274246299,0.00822388468577566,0.5,-0.06198988742696718
4.985157251358032,-2.362992949423573,3.5118185276287317,-0.01581355248785878,0.5,0.013722583688586492
5.186169385910034,-2.272385429635894,3.5196359026548705,-0.007515171444525077,0.5,-0.002803373684704568
5.3864099979400635,-2.18093872458168,3.5126513026585404,-0.01916245493876642,0.5,0.03833105074313348
5.587315082550049,-2.088001009947525,3.5070506484939252,-0.0187469828644374,0.5,0.0374963830908792
5.785455703735352,-1.9938106247605911,3.5102694128100995,-0.007805353647860565,0.5,0.01561254451840227
5.985451936721802,-1.9064561862814693,3.519496332757834,0.0030576387001841373,0.5,-0.006113881072676254
6.185572385787964,-1.8093406517850625,3.5247283378006604,0.0033913104587157392,0.5,-0.006781559703819185
6.3855907917022705,-1.716538800060587,3.5281556349167498,0.001046903618863747,0.5,-0.0020930007219289817
6.585198402404785,-1.6071854735040771,3.5239124994281275,-0.002604806713958519,0.5,0.005210226365378134
6.785266399383545,-1.5040375676560844,3.521874326610847,0.0013645839256659369,0.5,-0.0027287020045561384
6.985161304473877,-1.4055541833670118,3.5209530510729294,-0.0005130475855915794,0.5,0.0010264492081018784
7.186793565750122,-1.3271394229323767,3.5220672878546946,0.00276774424334599,0.5,-0.005535219405126551
7.38687801361084,-1.2323456738035892,3.5272845274091176,0.003816257723171747,0.42759411199172886,-0.007632310937027218
7.585230350494385,-1.1499112580128226,3.5278476600537854,-0.003070456073430375,0.17573451627054504,0.006141067548400387
7.786530494689941,-1.0728092105099503,3.529670033167292,-0.0018177653190296417,-0.059833248050417655,0.0036356487454357127
7.9850945472717285,-1.0482582141942571,3.5252039619346154,-0.008638432973631793,-0.13484321386760337,0.017276955677827437
8.185672998428345,-1.0597410734377168,3.5267761099282775,-0.009432478087397419,-0.09975993986544385,0.018865024357758338
8.385168313980103,-1.0781572825278418,3.5332016951162633,4.7959394445451866e-05,-0.04349339748161404,-9.58669389687452e-05
8.585174798965454,-1.085005507019065,3.5344275971648518,-0.001622068221258432,-0.022570197696355127,0.0032441758413632345
8.805004358291626,-1.08949516736907,3.534697386092429,-0.00224053455153638,-0.008853055349114142,0.004481099041885197
8.98562741279602,-1.0967627130063702,3.538380289018734,0.0012022409636150658,0.013351281272968078,-0.0024044591613060547
9.18540358543396,-1.1065382853745525,3.533758074059345,0.0027613719574049195,0.043218325687153544,-0.005522726604803957
9.38637399673462,-1.0927449190690395,3.53823351438708,0.012376195619395907,0.0010758319359906524,-0.024752378039224105
9.587456703186035,-1.062274632125877,3.539625315777702,0.010314664633128804,-0.0920192013461225,-0.020629319230698856
9.78605842590332,-1.0623783873739854,3.53832936362946,0.007194008153255674,-0.09170219887472592,-0.014388008682246331
9.986117362976074,-1.074135315115212,3.5370648370084763,-0.0012420589953220248,-0.055781577365001146,0.0024841237563848952
10.185252904891968,-1.0868108698428913,3.536496343451884,-0.003900011539201321,-0.017054300343351207,0.007800027447720904
10.385307550430298,-1.085989485047641,3.5341700078314955,-0.00476800687516053,-0.019563854031958667,0.009536017063286162
10.586729288101196,-1.0840187366388823,3.532213344898034,-0.004351481437828004,-0.025585027217941234,0.008702965390396264
10.785207509994507,-1.097390000705825,3.5302727612031024,-0.004697544581618706,0.01526783098855418,0.009395091068492355
10.98535704612732,-1.0892930967014436,3.528307014280718,-0.005211619495643282,-0.009470418293821775,0.010423240432258705
11.18780255317688,-1.1114522931401791,3.5296315961959634,-0.004552158879229342,0.05823196932264097,0.009104318851068046
11.385587453842163,-1.1158994235771345,3.5299067323493927,-0.001665139804202744,0.07181916558454118,0.003330280446464758
11.587032794952393,-1.0975524869860358,3.528504427766532,-0.0009180784747070238,0.015764271604197896,0.0018361575878252491
11.786427974700928,-1.0965189755959384,3.528494725867656,-0.0024637147739352224,0.012606612570374154,0.004927430025508827
11.985206604003906,-1.1020237439634464,3.529857494725674,-0.0026665814209396697,0.02942518101795082,0.005333163201487419
12.185239315032959,-1.0879626766491797,3.5296440179529216,9.207187286367815e-05,-0.013535213732842048,-0.00018414346336238053
12.385158777236938,-1.0839524413820687,3.529107736204931,0.002358429640989898,-0.025787575941621364,-0.004716859057593324
12.585252285003662,-1.097342894340655,3.5297006329130176,0.0005194779203162736,0.015123909164758273,-0.0010389556755439051
