t,x,y,yaw,v_cmd,w_cmd,delta_v,delta_w
9.343032360076904,-1.4239003376923676,0.7764957825628526,-0.9379127405596746,0.5,0.062491778552534336,0.0,-0.005565196553060647
9.545889616012573,-1.364678509159603,0.6943222955456944,-0.9296854786879254,0.5,0.032139328856927954,0.0,-0.03035244969560638
9.747413873672485,-1.3092440354116652,0.6095200812454243,-0.9252776488934386,0.5,0.028587686845139144,0.0,-0.00355164201178881
9.95269775390625,-1.2536738846784483,0.5301977336801571,-0.9146288368072708,0.5,-0.005762306179451898,0.0,-0.03434999302459104
10.150562286376953,-1.183125130745521,0.4602782261691638,-0.8932358467705901,0.5,-0.12901949822123232,0.0,-0.12325719204178043
10.358845472335815,-1.1094374558008375,0.3821804084888095,-0.8952859819397635,0.5,-0.16785427215152804,0.0,-0.03883477393029572
10.54812240600586,-1.0582268377913493,0.3043206289802958,-0.9251931864361358,0.5,-0.058933775214305664,0.0,0.10892049693722237
10.7530996799469,-1.0074004416997564,0.2184990014413237,-0.9574634099837058,0.5,0.0725902299163726,0.0,0.13152400513067825
10.952118635177612,-0.9510028559760815,0.14728113154298145,-0.9590573988488398,0.5,0.06292917127015044,0.0,-0.00966105864622216
11.15559697151184,-0.8877515465756454,0.0774661651837415,-0.9333388819511662,0.5,-0.05700279017207625,0.0,-0.11993196144222668
11.355328798294067,-0.8309366332477834,-0.00025614839820962965,-0.930940671715522,0.5,-0.069662436208611,0.0,-0.012659646036534751
11.551762104034424,-0.7778966880159094,-0.08849318370361126,-0.9475203933444458,0.5,0.008411226865390224,0.0,0.07807366307400122
11.757429361343384,-0.7472487534597985,-0.18720529213828385,-0.981301927547318,0.5,0.2171655576466631,0.0,0.20875433078127287
11.955182313919067,-0.7132211079179174,-0.28581960368220605,-0.9850308128022289,0.5,0.3173855745358608,0.0,0.10022001688919771
12.158247709274292,-0.6743957382880852,-0.35350476525165586,-0.9554270445294801,0.5,0.24102853606163194,0.0,-0.07635703847422887
12.358470678329468,-0.6205570862376403,-0.4294051545132499,-0.8921668659614844,0.5,0.029958310002971212,0.0,-0.21107022605866071
12.558104753494263,-0.5433576094908179,-0.4972048824185056,-0.8450312040930106,0.5,-0.19909987740767038,0.0,-0.2290581874106416
12.757389068603516,-0.4711900412373168,-0.5606215647995242,-0.8479307666049668,0.5,-0.2568822839099323,0.0,-0.05778240650226191
12.958433866500854,-0.41245562513003264,-0.6407382461981845,-0.900242382105244,0.5,-0.08804300297774761,0.0,0.16883928093218467
13.157275915145874,-0.34012750954782384,-0.7227761511198244,-0.9313380072095099,0.5,-0.019967502606617223,0.0,0.06807550037113039
13.358121871948242,-0.2601966682927919,-0.8072178946812323,-0.9426346855437259,0.5,-0.032326200683403694,0.0,-0.01235869807678647
13.5611093044281,-0.20848738568281244,-0.8893037281663738,-0.954735768382866,0.5,0.023424478166221462,0.0,0.05575067884962516
13.759664535522461,-0.1444738755966982,-0.9517514087830836,-0.9532852832272217,0.5,-0.030425548793170814,0.0,-0.053850026959392276
13.958635091781616,-0.06926246978875009,-0.9839995710088573,-0.9343510538427244,0.5,-0.2226408573469036,0.0,-0.19221530855373278
14.15986156463623,0.01231599366369604,-1.016570384661803,-0.9324913297779472,0.5,-0.3731526546545678,0.0,-0.15051179730766423
