step,t_sec,x,y,yaw,ref_x,ref_y,ref_yaw,err_x,err_y,err_yaw,tracking_error_sq,tracking_deviation,v_cmd,w_cmd,control_effort,solve_time_ms,stage_cost,cumulative_cost
10,2.9848761558532715,-3.3877086165884975,3.093816525721505,-1.039228375689578,-2.72913143896667,1.9518075045340382,-1.3047335501240127,-0.6585771776218277,1.1420090211874667,0.2655051744344348,1.808401501009348,1.3182975776955248,0.5,0.07987785545784723,0.25638047179254475,2.0631640072679147,10.633136235374177,59.80174432497793
11,3.182668924331665,-3.343111947984587,3.000780775359284,-1.010628061214439,-2.6765444793988435,1.7588447835659409,-1.3128097984833602,-0.6665674685857437,1.2419359917933432,0.3021817372689213,2.078031000227385,1.4095095593462719,0.5,-0.050229671445858215,0.25252301989355885,1.2635700113605708,12.167880494832623,71.96962481981055
12,3.3819806575775146,-3.3085100002469434,2.927692939918419,-1.0161170644488402,-2.6255176327518384,1.5654636549073693,-1.3182416857970842,-0.6829923674951051,1.3622292850110498,0.302124621348244,2.4134264858231043,1.5238593107627372,0.5,-0.060429330748651394,0.2536517040147299,0.7571869937237352,14.179047682148754,86.1486725019593
13,3.5833253860473633,-3.2723897602244247,2.863941193443155,-1.0264995384103728,-2.5755419582206867,1.3718082084175882,-1.321901006903756,-0.6968478020037381,1.4921329850255667,0.2954014684933832,2.799319731746796,1.6468326278522505,0.5,-0.07078141098656028,0.25501000814124836,1.550927001517266,16.510883999127483,102.65955650108678
14,3.7822978496551514,-3.228944236720777,2.779922257714185,-1.043076284778434,-2.5262752641732926,1.1779711818781768,-1.3243704928971138,-0.7026689725474844,1.6019510758360083,0.28129420811867983,3.1391173658741973,1.749282977208971,0.5,-0.07066242546611774,0.25499317837275465,1.0619309905450791,18.582196424088302,121.24175292517509
15,3.9821135997772217,-3.1922426569155693,2.6919682292956697,-1.0629938740029838,-2.477487397684375,0.9840130830953223,-1.326040128909537,-0.7147552592311941,1.7079551462003475,0.2630462549065531,3.4971791942512658,1.851482071755193,0.5,-0.039934185319337234,0.25159473915711916,0.7745150069240481,20.76937468084753,142.01112760602263
16,4.182718515396118,-3.1520840692040832,2.607668638529674,-1.076185940475905,-2.429023438474198,0.7899737967183768,-1.3271712394840032,-0.723060630729885,1.817694841811297,0.2509852990080981,3.88982483397708,1.9562288244627455,0.5,-0.04670734083124723,0.2521815756875263,0.8801259973552078,23.15013358285956,165.16126118888218
17,4.382077217102051,-3.1092038809957074,2.525099121532691,-1.0848287067002738,-2.3807789901085643,0.5958798163843755,-1.3279391699814547,-0.7284248908871431,1.9292193051483155,0.24311046328118088,4.311592646377686,2.062156625724849,0.5,-0.07954280624789088,0.25632705802578953,0.7918670016806573,25.697651023025603,190.85891221190778
18,4.581998825073242,-3.0760744819300907,2.455967710230738,-1.094410856281989,-2.332683606640442,0.4017488449010641,-1.3284617414492672,-0.7433908752896485,2.054218865329674,0.2340508851672782,4.827224956987829,2.1845926714470694,0.5,-0.09167324184989803,0.2584039832712699,0.7486460090149194,28.809266384264795,219.66817859617257
19,4.782186985015869,-3.0354507267636652,2.3549615362781875,-1.1147768030135583,-2.2846896770413845,0.20759276665049606,-1.328818240799428,-0.7507610497222807,2.1473687696276915,0.2140414377858697,5.22064852364189,2.274826320085216,0.5,-0.06766747936177057,0.25457888776317567,0.8733320137253031,31.20456748748578,250.87274608365834
20,4.981916666030884,-2.994268097658917,2.26009225835069,-1.124267201298963,-2.236764967006404,0.013419590933398007,-1.3290621083132519,-0.7575031306525131,2.246672667417292,0.20479490701428893,5.6632900214072786,2.370938436035041,0.5,-0.08662135852817639,0.2575032597532669,0.7521360093960539,33.87676321556723,284.74950929922556
21,5.18379020690918,-2.9555511903874687,2.1786189079398115,-1.1361673678158395,-2.1888876109256414,-0.18076526628959938,-1.3292294239872562,-0.7666635794618273,2.359384174229411,0.1930620561714167,6.191739683210556,2.4808197688823386,0.5,-0.10049412755031709,0.2600990696720994,1.4522230048896745,37.06689523540446,321.81640453463
22,5.383225917816162,-2.9076576585361926,2.0674637229791832,-1.1599885207152876,-2.141042745685147,-0.3749581314266042,-1.329344590659194,-0.7666149128510455,2.4424218544057874,0.1693560699439065,6.581804417911467,2.5599068224223753,0.5,-0.08049854975031771,0.2564800165119044,1.9179420050932094,39.44058458102815,361.25698911565814
23,5.58278489112854,-2.874190170873406,1.9900206281663306,-1.1710414996366034,-2.093220245307887,-0.5691565054096708,-1.3294241446891715,-0.7809699255655191,2.5591771335760014,0.15838264505256805,7.18438668790994,2.675687131496523,0.5,-0.08531547625588033,0.2572787304887677,1.2189999979455024,43.07066581786897,404.3276549335271
24,5.7834014892578125,-2.8360374831101,1.8948426423340732,-1.1883872466722385,-2.0454131943452065,-0.7633586832508363,-1.3294793145188075,-0.7906242887648935,2.6582013255849093,0.14109206784656902,7.711028024935583,2.773287048490719,0.5,-0.07029910780421866,0.25494196455806917,1.824514998588711,46.250545401676185,450.5782003352033
25,5.982015371322632,-2.8020052837332043,1.7988359311086466,-1.2053555122761863,-1.9976168575563427,-0.95756349830331,-1.3295177409421577,-0.8043884261768617,2.7563994294119567,0.12416222866597136,8.26019481365715,2.871372242435635,0.5,-0.043996551650911736,0.25193569655717135,0.7445009978255257,49.56265373724686,500.14085407245017
26,6.182500600814819,-2.7683632033743377,1.704767315705518,-1.2159752517423323,-1.9498279833992047,-1.1517701498546749,-1.3295446354568987,-0.818535219975133,2.856537465560193,0.11356938371456639,8.842704203406099,2.9714989817411666,0.5,-0.03915885651058021,0.2515334160432162,1.2812549975933507,53.067595565909755,553.20844963836
27,6.382064580917358,-2.736496589971938,1.605063937767647,-1.2310454785575349,-1.9020443323530023,-1.3459780865943838,-1.3295635614640215,-0.8344522576189355,2.951042024362031,0.09851808290648666,9.41466541245566,3.06675065823684,0.5,-0.01027393651963694,0.25010555377160953,0.7512829906772822,56.51178432408746,609.7202339624474
28,6.58203125,-2.703212058252737,1.5000284175387155,-1.2405491280115597,-1.8542643568961514,-1.5401869276530307,-1.3295769619864162,-0.8489477013565856,3.040215345191746,0.08902783397485647,9.971547500000254,3.1565204806523908,0.5,-0.00019502791408615276,0.2500000380358873,0.840592008898966,59.86009134896315,669.5803253114105
29,6.782169580459595,-2.671627697642964,1.395651283819726,-1.2437338494910157,-1.8064869839435145,-1.7343964089708712,-1.329586516782552,-0.8651407136994493,3.130047692790597,0.08585266729153629,10.553037694125203,3.247409277199924,0.5,-0.006522103137223878,0.2500425378293326,0.8833009924273938,63.35126020736383,732.9315855187743
30,6.9832868576049805,-2.6429314179553716,1.303214191771293,-1.2442294813471761,-1.75871146662506,-1.928606346782905,-1.3295933844649799,-0.8842199513303115,3.231820538554198,0.08536390311780373,11.23379591170683,3.3505982922086206,0.5,-0.02170184443227265,0.25047097005176255,1.9246919982833788,67.43629181988905,800.3678773386634
31,7.185238361358643,-2.607197048890152,1.2122030712518126,-1.242877723778388,-1.7109372830799094,-2.1228166126974397,-1.3295983669890499,-0.8962597658102427,3.3350196839492523,0.08672064321066197,11.933158330098072,3.453351684977828,0.5,-0.06471982909857628,0.2541886562785489,2.9275989945745096,71.63280975233698,872.0006870910004
32,7.382314205169678,-2.5765977684504944,1.1345695377809282,-1.2480121699991256,-1.6631640671926764,-2.3170271166455834,-1.329602021656884,-0.913433701257818,3.4515966544265115,0.08158985165775845,12.754537495335379,3.570417425377857,0.5,-0.08038642296724134,0.2564619769974682,0.8697259909240529,76.56506049375372,948.565747584754
33,7.583280563354492,-2.542198444497842,1.0440051071596799,-1.2569007575237665,-1.6153915610806442,-2.5112377951876654,-1.3296047375890978,-0.9268068834171979,3.555242902347345,0.0727039800653313,13.504008962558014,3.6740608451467804,0.5,-0.08515047039718725,0.2572506026088623,1.91383199125994,81.06758775087616,1029.6333353356301
34,7.7824156284332275,-2.510003601974624,0.9559265040112411,-1.2658541850764686,-1.5676195824318264,-2.7054486034759195,-1.3296067881234304,-0.9423840195427977,3.6613751074871606,0.06375260304696173,14.29781971241152,3.780708309036318,0.5,-0.08480128091980774,0.2571912572456401,1.0317769920220599,85.83531808625509,1115.4686534218852
35,7.9821531772613525,-2.482131911566687,0.8672256043924096,-1.2788250490064454,-1.5198480020190392,-2.8996595097218476,-1.3296083669243297,-0.9622839095476476,3.766885114114257,0.05078331791788427,15.117992730888634,3.8878546507694813,0.5,-0.053995088561932136,0.2529154695888109,0.7980719965416938,90.76111014684221,1206.2297635687273
36,8.183373928070068,-2.458160610341159,0.7717073632785134,-1.2968267154894704,-1.472076728226665,-3.0938704913893478,-1.3296096131572481,-0.9860838821144939,3.865577854667861,0.03278289766777776,15.916128291444068,3.989367565550281,0.5,0.021179536482568304,0.25044857276561644,1.8924790056189522,95.55567056940119,1301.7854341381285
37,8.382001161575317,-2.4384503020422708,0.6731507770706712,-1.306221482267149,-1.4243056964664462,-3.288081532590831,-1.3296106295564634,-1.0141446055758245,3.961232309661502,0.023389147289314405,16.720397744335667,4.088991402794183,0.5,0.08548263978555239,0.2573072817047065,0.7994640036486089,100.38530393059115,1402.1707380687196
38,8.583498001098633,-2.416504138144949,0.5795122953300187,-1.2948649510940564,-1.3839302758051162,-3.452226759492201,-1.3296114965144226,-1.0325738623398328,4.03173905482222,0.034746545420366155,17.322335909784815,4.1618659982472,0.5,0.058683516640710004,0.25344375512532047,2.065822991426103,103.99279111487203,1506.1635291835917
39,8.782020092010498,-2.3874424593701704,0.48737160819854386,-1.2807819106201277,-1.3508225475545612,-3.586825874254488,-1.329612241675361,-1.0366199118156092,4.074197482453032,0.04883033105523337,17.676050368830186,4.204005942859647,0.5,-0.008870205435987695,0.25007868054447663,0.7931820000521839,106.10974456275726,1612.2732737463489
40,8.98216199874878,-2.3641425627837287,0.4109711706506111,-1.281935322357276,-1.3236742926334604,-3.6971971685894767,-1.3296128821502753,-1.0404682701502683,4.108168339240088,0.04767755979299926,17.96189447443197,4.237879342869987,0.5,-0.02156203343094711,0.25046492128567727,0.7468409894499928,107.82492983239602,1720.098203578745
41,9.183471202850342,-2.338727104154981,0.32290360599388196,-1.288765787696624,-1.30141278156399,-3.7877016442021634,-1.3296134326462745,-1.037314322590991,4.110605250196046,0.04084764494965043,17.974765056889638,4.239468896783146,0.5,-0.019793497855832592,0.2503917825573688,1.9974159949924797,107.90453406848509,1828.00273764723
42,9.38222360610962,-2.3097792017268133,0.22996519952007055,-1.2897293413702517,-1.2831583833413498,-3.861915324253574,-1.3296139058042993,-1.0266208183854635,4.091880523773645,0.03988456443404753,17.79902730406061,4.2187008101523995,0.5,-0.041314318829068636,0.2517068729403099,0.9254809992853552,106.8508590868989,1934.853596734129
43,9.583599090576172,-2.279059142098276,0.124228502917854,-1.295191993246794,-1.2681898055929175,-3.9227705489782543,-1.3296143124893918,-1.0108693365053585,4.046999051896108,0.034422319242597865,17.401243037596824,4.171337692100075,0.5,-0.04508410097996523,0.2520325761611717,1.9454880093690008,104.46582983530688,2039.319426569436
44,9.782772541046143,-2.2550573582107667,0.025992593317336138,-1.3076728918772036,-1.2559155921333103,-3.9726718382442447,-1.3296146620401885,-0.9991417660774564,3.998664431561581,0.02194177016298493,16.988082946233963,4.121601813003784,0.5,-0.022851840204109047,0.2505222066007141,1.3808209914714098,101.98927800161438,2141.3087045710504
45,9.982569217681885,-2.2308261628865966,-0.06331204078419236,-1.3108831189952939,-1.2458507513997208,-4.013590898960538,-1.329614962483361,-0.9849754114868758,3.9502788581763455,0.018731843488067224,16.575230500549214,4.071225812772949,0.5,-0.02561834146425971,0.2506562994193794,1.2076790007995442,99.51267713063218,2240.8213817016826
46,10.182168245315552,-2.2076980134826516,-0.16291886108320014,-1.3142844693855993,-1.237597592079136,-4.047144531227508,-1.329615220717932,-0.9701004214035156,3.8842256701443074,0.015330751332332635,16.028538916151685,4.003536422241625,0.5,-0.0241621970232578,0.2505838117649907,0.9211549913743511,96.23296872472962,2337.0543504264124
47,10.382612228393555,-2.190753741527065,-0.26136901979035754,-1.3282546977668068,-1.2308300085413166,-4.07465851143405,-1.329615442673695,-0.9599237329857484,3.8132894916436926,0.0013607449068882005,15.462632171856207,3.9322551189145276,0.5,-0.0003036097366694448,0.2500000921788722,1.2903059978270903,92.83834257550282,2429.892693001915
48,10.583699226379395,-2.1765329262773436,-0.3382145150668636,-1.3349927116135105,-1.2252805950479515,-4.097219976435141,-1.3296156334473803,-0.9512523312293921,3.759005461368277,-0.005377078166130199,15.035031969235492,3.87749958817095,0.5,0.004406998776062191,0.2500194216382122,2.1685429965145886,90.27258420900925,2520.1652772109246
49,10.782315731048584,-2.154749967114336,-0.42712445773693003,-1.33203463714307,-1.2207300795127818,-4.115720378604155,-1.3296157974196896,-0.9340198876015542,3.6885959208672245,-0.002418839723380417,14.478138868659157,3.8050141941750426,0.5,0.004837187519485628,0.25002339838309867,0.9087200014619157,86.93131684683367,2607.0965940577585
50,10.982080221176147,-2.127118843626762,-0.516142269532781,-1.326525364316832,-1.2207300795127818,-4.115720378604155,-1.0896157974196896,-0.9063887641139803,3.599578109071374,-0.23690956689714238,13.834629297905307,3.711940618466022,0.5,1.0,1.25,0.7622970006195828,83.24480611821669,2690.341400175975
51,11.182746887207031,-2.0929691680952596,-0.6113129674355354,-1.1868326475548827,-1.2207300795127818,-4.115720378604155,-0.8496157974196896,-0.8722390885824778,3.504407411168619,-0.3372168501351931,13.155387535119837,3.611325564263728,0.5,1.0,1.25,1.2678329949267209,78.83996439465861,2769.181364570634
52,11.383235454559326,-2.045585863823201,-0.6996057290606389,-0.9799201587037021,-1.2207300795127818,-4.115720378604155,-0.6096157974196896,-0.8248557843104192,3.4161146495435157,-0.3703043612840125,12.487351683722133,3.514288884502265,0.5,1.0,1.25,1.8833580106729642,74.73810882238895,2843.9194733930226
53,11.582063674926758,-1.978954946290057,-0.783376640674107,-0.7741829123824837,-1.2207300795127818,-4.115720378604155,-0.3913080060389641,-0.7582248667772753,3.3323437379300476,-0.3828749063435196,11.826012930228579,3.4175166036642777,0.5,1.0,1.25,0.8231190004153177,70.73220480574123,2914.651678198764
54,11.782530069351196,-1.8958757131218413,-0.8557961856415921,-0.5661913453372369,-1.2207300795127818,-4.115720378604155,-0.2253940845896127,-0.6751456336090595,3.2599241929625626,-0.34079726074762423,11.19907014337708,3.329103087986912,0.5,1.0,1.25,1.0359590087318793,67.09234976853013,2981.744027967294
55,11.98229455947876,-1.804063078966327,-0.911029579412679,-0.365827942325451,-1.2207300795127818,-4.115720378604155,-0.09929950428810563,-0.5833329994535452,3.204690799191476,-0.2665284380373454,10.6813579149566,3.2573486928288733,0.5,0.9113406163784923,1.0805417190611304,0.8905470022000372,64.11644642095784,3045.860474388252
56,12.183069944381714,-1.7055720364556914,-0.94464238011436,-0.17210335332421983,-1.2207300795127818,-4.115720378604155,-0.0034676232589603007,-0.48484195694290966,3.1710779984897948,-0.16863573006525953,10.319245405172916,3.207928832707838,0.5,0.6247671029065294,0.6403339328742179,1.6411590040661395,61.98953301094355,3107.8500073991954
57,12.383049488067627,-1.622749217446016,-0.9490714484752719,-0.0359635485022799,-1.2207300795127818,-4.115720378604155,0.06936460632319016,-0.4020191379332343,3.1666489301288827,-0.10532815482547006,10.200378854149916,3.1920659194244374,0.5,0.42915299825838704,0.4341722959141632,1.6440460021840408,61.27947522067172,3169.1294826198673
58,12.582520961761475,-1.521492842648882,-0.9436599866692348,0.07701246776360524,-1.2207300795127818,-4.115720378604155,0.12471710080562452,-0.3007627631361003,3.17206039193492,-0.047704633042019294,10.154701101785255,3.1862870821336204,0.5,0.26146674956405613,0.3183648611275929,1.0538360074860975,61.00492500879523,3230.1344076286628
59,12.782399415969849,-1.4171032822876475,-0.9307226894918658,0.1518282546963588,-1.2207300795127818,-4.115720378604155,0.16678499661227464,-0.1963732027748657,3.184997689112289,-0.014956741915915839,10.18299641854742,3.1910457086069264,0.5,0.1561171713677526,0.2743725711958682,1.0251989879179746,61.16800531949093,3291.3024129481537
60,12.98216199874878,-1.312767878184573,-0.9061589607729281,0.20104306163748278,-1.2207300795127818,-4.115720378604155,0.19875659742532872,-0.0920377986717913,3.2095614178312264,0.00228646421215406,10.309760679133735,3.2108807905643495,0.5,0.09134187416139637,0.2583433379753164,0.8612410019850358,61.923965748433446,3353.2263786965873
61,13.183279275894165,-1.2127197812598398,-0.8952254054493116,0.22235814974243148,-1.2207300795127818,-4.115720378604155,0.22305501404324984,0.008010298252941972,3.2204949731548433,-0.0006968643008183617,10.37165252261357,3.220504935098488,0.5,0.07428897855635797,0.25551885233494703,1.985572002013214,62.29409792902734,3415.5204766256147
62,13.383277177810669,-1.1240722532453915,-0.8769090607464772,0.23275205529728113,-1.2207300795127818,-4.115720378604155,0.24152181067286987,0.09665782626739028,3.2388113178576776,-0.008769755375588745,10.499318396671072,3.240253306157055,0.24283860237306717,0.07293990068151764,0.06429081591393428,1.9211239996366203,63.01524824224567,3478.5357248678606
63,13.582853555679321,-1.0513542097967143,-0.8392978614080473,0.28607741963311517,-1.2207300795127818,-4.115720378604155,0.2555565761113811,0.16937586971606744,3.2764225171961074,0.030520843521734065,10.76456421832103,3.2807975701697525,-0.2,-0.018937390537343488,0.04035862476036387,1.5381779958261177,64.60441625484893,3543.1401411227093
64,13.782262563705444,-1.017106493113871,-0.8300509727246055,0.357629321437496,-1.2207300795127818,-4.115720378604155,0.26622299784464964,0.20362358639891087,3.285669405879549,0.09140632359284634,10.845441125663584,3.291972966120898,-0.2,-0.15081338154926088,0.06274467605432295,1.1157230037497357,65.05778882052728,3608.1979299432364
65,13.98335075378418,-1.0179948385023916,-0.8293569045730969,0.4186323790871674,-1.2207300795127818,-4.115720378604155,0.27432947836193367,0.2027352410103902,3.2863634740310577,0.14430290072523372,10.86210978855074,3.2926108882455307,-0.2,-0.264286359246669,0.10984727968385939,2.000371998292394,65.12160721824549,3673.319537161482
66,14.183809995651245,-1.0509064567138313,-0.8169990335183316,0.45601105417796134,-1.2207300795127818,-4.115720378604155,0.2804904035550696,0.16982362279895047,3.298721345085823,0.17552065062289174,10.941210074180464,3.3030898527568673,-0.2,-0.332558524889215,0.15059517247649062,2.4201679916586727,65.56767511050556,3738.8872122719877
67,14.383473634719849,-1.093000181716646,-0.8248497771893639,0.3985605110213505,-1.2207300795127818,-4.115720378604155,0.2851727067018529,0.12772989779613586,3.290870601414791,0.11338780431949758,10.859001036215554,3.293348484756382,-0.2,-0.21272869869358885,0.08525349924786771,1.945370007888414,65.12759100911872,3804.014803281106
68,14.582157373428345,-1.131308114074138,-0.8544111497540793,0.3513592528465973,-1.2207300795127818,-4.115720378604155,0.2887312570934082,0.08942196543864389,3.2613092288500756,0.06262799575318911,10.648056439937648,3.2625349307073455,-0.2,-0.11458034004859285,0.05312865432565118,0.7901330100139603,63.8875514825458,3867.902354763652
69,14.782166481018066,-1.1651646465687013,-0.8773922068200786,0.32569353758646136,-1.2207300795127818,-4.115720378604155,0.29143575539099026,0.05556543294408045,3.238328171784076,0.0342577821954711,10.491030461149613,3.2388048514087195,-0.2,-0.0604020693400864,0.043648409980564615,0.7971050072228536,62.95287643582972,3930.8552311994818
70,14.98210859298706,-1.1951327379111492,-0.8919747439762515,0.3127414450360211,-1.2207300795127818,-4.115720378604155,0.2934911740971526,0.02559734160163263,3.223745634627903,0.019250270938868493,10.393561713610751,3.223847257653429,-0.2,-0.0323342856681128,0.04104550602966713,0.7297240081243217,62.370280421796565,3993.225511621278
71,15.181930780410767,-1.2304930118419326,-0.8982604326493946,0.29691444907989417,-1.2207300795127818,-4.115720378604155,0.295053292313836,-0.00976293232915082,3.21745994595476,0.0018611567660581918,10.35214728257538,3.2174747580471976,-0.2,0.0009640411325771044,0.040000929375305305,0.727035992895253,62.122980996503614,4055.3484926177816
72,15.38219141960144,-1.2648279797888224,-0.9010313829991989,0.29219817672736914,-1.2207300795127818,-4.115720378604155,0.29624050215851533,-0.04409790027604066,3.2146889956049556,-0.004042325431146188,10.336186303667246,3.2149914406219424,-0.2,0.011646280384117452,0.040135635846785485,0.8878689986886457,62.02710456220148,4117.375597179983
73,15.582326889038086,-1.3043934717281642,-0.9005018046515132,0.2888154372085349,-1.2207300795127818,-4.115720378604155,0.2971427816404717,-0.08366339221538244,3.2152185739526415,-0.008327344431936777,10.34469938615233,3.2163068947920754,-0.2,0.019361527277980968,0.04037486873853601,1.0925880051217973,62.078037351377844,4179.453634531361
74,15.782686233520508,-1.358738527411675,-0.9033555606908622,0.28443190254810063,-1.2207300795127818,-4.115720378604155,0.2978285140467584,-0.13800844789889322,3.2123648179132926,-0.013396611498657784,10.33851352425821,3.21532798561182,-0.2,0.02885042016180404,0.04083234674351264,1.0911080025834963,62.040621976682544,4241.494256508044
75,15.982527017593384,-1.399799391044365,-0.9137487801463404,0.28756899328159424,-1.2207300795127818,-4.115720378604155,0.2983496706755364,-0.17906931153158312,3.2019715984578143,-0.010780677393942173,10.284804158667958,3.2069748885301372,-0.2,0.023124824630332132,0.040534757514183624,1.164853005320765,61.71852376548614,4303.2127802735295
76,16.18207025527954,-1.4332668011222445,-0.9208739510912999,0.2962254004554324,-1.2207300795127818,-4.115720378604155,0.29874574971340767,-0.2125367216094627,3.194846427512855,-0.002520349257975285,10.252221905584532,3.2019081113336387,-0.2,0.0062289356204775735,0.04003879963896406,0.7652439962839708,61.5233462118639,4364.7361264853935
77,16.382066011428833,-1.4608091473210951,-0.937515371820454,0.3040396345714381,-1.2207300795127818,-4.115720378604155,0.2990467697821898,-0.24007906780831334,3.178205006783701,0.004992864789248319,10.158649952643497,3.187259798627136,-0.2,-0.00908266934950501,0.04008249488251245,0.7453599973814562,60.96184819405519,4425.697974679449
78,16.582549810409546,-1.5008960549250223,-0.9693060130511301,0.28691320137743176,-1.2207300795127818,-4.115720378604155,0.29927554503446424,-0.28016597541224053,3.146414365553025,-0.012362343657032482,9.97856916107783,3.1588631394122055,-0.2,0.025411013018985785,0.04064571958265107,1.1595039977692068,59.88111635359133,4485.57909103304
79,16.782596826553345,-1.5488810446323014,-0.9783315914438577,0.2667885548634882,-1.2207300795127818,-4.115720378604155,0.2994494142261928,-0.3281509651195196,3.137388787160297,-0.03266085936270463,9.951958189442342,3.1545033614989273,-0.2,0.06584332616162873,0.04433534360002663,1.2260929943295196,59.71894628999143,4545.298037323031
80,16.98233699798584,-1.5876853016515993,-0.981263767395018,0.27471979893720166,-1.2207300795127818,-4.115720378604155,0.29958155481190646,-0.3669552221388175,3.1344566112091368,-0.024861755874704797,9.960092489512787,3.1558634923912052,-0.2,0.05011993340076755,0.042512007724097384,0.9282959945267066,59.768860834281256,4605.066898157313
81,17.182313919067383,-1.620467632923659,-0.9932947221734919,0.27656933169327763,-1.2207300795127818,-4.115720378604155,0.29968198165704896,-0.39973755341087713,3.122425656430663,-0.023112649963771326,9.909866286131717,3.147909161895141,-0.2,0.046526580364532846,0.04216472268041734,0.9776710066944361,59.46771164645964,4664.534609803773
82,17.382344245910645,-1.6603315778197993,-0.998987798303115,0.2893197765916424,-1.2207300795127818,-4.115720378604155,0.2997583060593572,-0.43960149830701756,3.11673258030104,-0.010438529467714843,9.9073804173212,3.1475818423710216,-0.2,0.021106032098029054,0.04044546459092304,0.7372830004896969,59.4540449121421,4723.988654715915
83,17.582629919052124,-1.6914282807605,-1.026976827445623,0.3028819544095901,-1.2207300795127818,-4.115720378604155,0.2998163126051115,-0.4706982012477181,3.0887435511585317,0.0030656418044786027,9.761902919640928,3.124402906393677,-0.2,-0.005957263958332714,0.04003548899386926,1.2629160046344623,58.58146381410437,4782.5701185300195
84,17.782576084136963,-1.728408618326177,-1.0505020903713622,0.29723922846629375,-1.2207300795127818,-4.115720378604155,0.29986039757988475,-0.5076785388133953,3.0652182882327925,-0.0026211691135910042,9.653307523815997,3.1069761269260625,-0.2,0.005374593140477954,0.04002888625142568,1.0956699989037588,57.92983916775984,4840.499957697779
85,17.982304096221924,-1.7738383789668146,-1.0517847409000276,0.3120731906212289,-1.2207300795127818,-4.115720378604155,0.29989390216071243,-0.5531082994540328,3.063935637704127,0.012179288460516469,9.693778717985733,3.113459552157106,-0.2,-0.024258063126308595,0.04058845362663998,0.9036909905262291,58.172343313164504,4898.672301010944
86,18.18226909637451,-1.8113685680347018,-1.079527951852617,0.31662769822459347,-1.2207300795127818,-4.115720378604155,0.29991936564214144,-0.59063848852192,3.036192426751538,0.016708332582452023,9.567597444764536,3.0931081902168973,-0.2,-0.03334027464903654,0.0411115739136732,0.876312013133429,57.41480971590719,4956.08711072685
