step,t_sec,x,y,yaw,ref_x,ref_y,ref_yaw,err_x,err_y,err_yaw,tracking_error_sq,tracking_deviation,v_cmd,w_cmd,control_effort,solve_time_ms,stage_cost,cumulative_cost
34,7.989114999771118,-2.514542464079324,0.9854569042917201,-1.2776306363296672,-2.514542464079324,0.9854569042917201,-1.2776306363296672,0.0,0.0,0.0,0.0,0.0,0.5,-0.05223690932962759,0.2527286946963117,1.9178109942004085,0.06334728144707197,4.491085427853178
35,8.189043045043945,-2.495517089255709,0.9032326119054745,-1.292187092093651,-2.495517089255709,0.9032326119054745,-1.292187092093651,0.0,0.0,0.0,0.0,0.0,0.5,0.011820568742406746,0.25013972584539396,1.8773100018734112,0.0629522538033131,4.5540376816564905
36,8.387877225875854,-2.4692276443875807,0.7870845337933784,-1.3021589380243328,-2.4692276443875807,0.7870845337933784,-1.3021589380243328,0.0,0.0,0.0,0.0,0.0,0.5,0.07141741856611665,0.2551004476746479,0.7608430023537949,0.06438531275328536,4.618422994409776
37,8.590080738067627,-2.445810848228163,0.7140968335763279,-1.2945113277237175,-2.445810848228163,0.7140968335763279,-1.2945113277237175,0.0,0.0,0.0,0.0,0.0,0.5,0.030191299655044246,0.25091151457486066,1.9490359991323203,0.06294341366050518,4.681366408070281
38,8.787963151931763,-2.415631440005638,0.6267916272902535,-1.2836456059383985,-2.415631440005638,0.6267916272902535,-1.2836456059383985,0.0,0.0,0.0,0.0,0.0,0.5,-0.03459456385424436,0.2511967838482654,0.8091360068647191,0.06327875596554404,4.744645164035825
39,8.988749265670776,-2.3911967146125352,0.5368599198382714,-1.2868078707106028,-2.3911967146125352,0.5368599198382714,-1.2868078707106028,0.0,0.0,0.0,0.0,0.0,0.5,-0.02519254862547173,0.2506346645062468,1.584689991432242,0.06269923914091023,4.807344403176735
40,9.18863296508789,-2.363368690594312,0.427398217393836,-1.2920475372945472,-2.363368690594312,0.427398217393836,-1.2920475372945472,0.0,0.0,0.0,0.0,0.0,0.5,-0.01104507316549857,0.2501219936412312,1.504614992882125,0.06255661319855842,4.869901016375294
41,9.388655424118042,-2.3380704657311764,0.3271312165687053,-1.2928914976545745,-2.3380704657311764,0.3271312165687053,-1.2928914976545745,0.0,0.0,0.0,0.0,0.0,0.5,-0.014610110508403445,0.25021345532906775,1.502953004091978,0.06256530754784596,4.93246632392314
42,9.58867859840393,-2.3093676636218836,0.22666480367057662,-1.2917085928962002,-2.3093676636218836,0.22666480367057662,-1.2917085928962002,0.0,0.0,0.0,0.0,0.0,0.5,-0.035414355440229306,0.2512541765712469,1.3712049985770136,0.0629195346320924,4.995385858555232
43,9.787873268127441,-2.2896756744994504,0.14309510039041096,-1.2999865151377092,-2.2896756744994504,0.14309510039041096,-1.2999865151377092,0.0,0.0,0.0,0.0,0.0,0.5,-0.02121725163778492,0.2504501717670611,0.7652810018043965,0.06265520730575606,5.058041065860988
44,9.996957540512085,-2.2666162093142055,0.030890396883490087,-1.3062362548970174,-2.2666162093142055,0.030890396883490087,-1.3062362548970174,0.0,0.0,0.0,0.0,0.0,0.5,-0.008710062221494537,0.2500758651839023,8.63454700447619,0.0625384025338802,5.120579468394868
45,10.188009023666382,-2.24076536755431,-0.0671679616134308,-1.3101566499437607,-2.24076536755431,-0.0671679616134308,-1.3101566499437607,0.0,0.0,0.0,0.0,0.0,0.5,-0.0137314825845695,0.25018855361397035,0.9204529924318194,0.06255908755043738,5.183138555945305
46,10.388314723968506,-2.2138147578164977,-0.17581009495808048,-1.316144896510916,-2.2138147578164977,-0.17581009495808048,-1.316144896510916,0.0,0.0,0.0,0.0,0.0,0.5,-0.012268598260401657,0.25015051850327513,1.1533340002642944,0.06254536955403713,5.245683925499343
47,10.588215827941895,-2.1882997567389006,-0.29173368360677043,-1.3206825421563255,-2.1882997567389006,-0.29173368360677043,-1.3206825421563255,0.0,0.0,0.0,0.0,0.0,0.5,-0.012788531636322119,0.2501635465414132,1.0706459870561957,0.06254909099549551,5.308233016494838
48,10.7891104221344,-2.154459993564988,-0.3838732594914159,-1.3153644128990656,-2.154459993564988,-0.3838732594914159,-1.3153644128990656,0.0,0.0,0.0,0.0,0.0,0.5,-0.037893578850822555,0.25143592331812353,1.9146579870721325,0.06299380333500128,5.37122681982984
49,10.98857045173645,-2.1300931376092356,-0.48953430597751246,-1.322776406433699,-2.1300931376092356,-0.48953430597751246,-1.322776406433699,0.0,0.0,0.0,0.0,0.0,0.5,-0.013685808950603465,0.2501873013666324,1.4226820057956502,0.06261479202234392,5.433841611852183
50,11.1878023147583,-2.1041398334546453,-0.5777041918429471,-1.32580661993866,-2.1041398334546453,-0.5777041918429471,-1.32580661993866,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.25,0.7261980063049123,0.46525589192678396,5.899097503778967
51,11.38846230506897,-2.078601377850054,-0.6520424149748995,-1.20453844926683,-2.078601377850054,-0.6520424149748995,-1.20453844926683,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.25,1.340208007604815,0.3625,6.261597503778967
52,11.587965965270996,-2.034282043336645,-0.7452540384597421,-1.0013314448426127,-2.034282043336645,-0.7452540384597421,-1.0013314448426127,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.25,0.8453030022792518,0.3625,6.624097503778967
53,11.789017677307129,-1.9637348403400543,-0.8232689600435148,-0.7908664501282417,-1.9637348403400543,-0.8232689600435148,-0.7908664501282417,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.25,1.876545007689856,0.3625,6.986597503778967
54,11.988909721374512,-1.8861660804219773,-0.8769958734958764,-0.5784634837564678,-1.8861660804219773,-0.8769958734958764,-0.5784634837564678,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.25,1.8361239926889539,0.3625,7.3490975037789665
55,12.187875509262085,-1.7963291573076008,-0.9161730803945577,-0.379249221526125,-1.7963291573076008,-0.9161730803945577,-0.379249221526125,0.0,0.0,0.0,0.0,0.0,0.5,0.9381816648578925,1.130184836275527,0.7601020042784512,0.3269376015386322,7.676035105317599
56,12.387977123260498,-1.692725510433611,-0.9496123535841573,-0.17960351300473354,-1.692725510433611,-0.9496123535841573,-0.17960351300473354,0.0,0.0,0.0,0.0,0.0,0.5,0.6397662747384261,0.6593008862926832,0.8327170071424916,0.19419544039382028,7.8702305457114194
57,12.588934183120728,-1.5950584106201795,-0.9508135537945224,-0.021996596065184424,-1.5950584106201795,-0.9508135537945224,-0.021996596065184424,0.0,0.0,0.0,0.0,0.0,0.5,0.40121822134618446,0.41097606114019586,1.6888910031411797,0.11648333571978153,7.986713881431201
58,12.788197755813599,-1.5020753255851527,-0.9474905834219793,0.08676766297056458,-1.5020753255851527,-0.9474905834219793,0.08676766297056458,0.0,0.0,0.0,0.0,0.0,0.5,0.2419556963975712,0.30854255901923366,0.8333069999935105,0.08259922289107086,8.069313104322271
59,12.98789095878601,-1.4179718919077948,-0.9462478917245349,0.13309031123315124,-1.4179718919077948,-0.9462478917245349,0.13309031123315124,0.0,0.0,0.0,0.0,0.0,0.5,0.19359255449035018,0.28747807715409923,0.765037999371998,0.07397732249574357,8.143290426818014
60,13.188660621643066,-1.3170497037017077,-0.9453095930642759,0.1636569302094489,-1.3170497037017077,-0.9453095930642759,0.1636569302094489,0.0,0.0,0.0,0.0,0.0,0.5,0.1661137540275565,0.27759377927712753,1.3430589897325262,0.07085364223062565,8.21414406904864
61,13.389202356338501,-1.2284560574223715,-0.9127792326751732,0.20365143958996235,-1.2284560574223715,-0.9127792326751732,0.20365143958996235,0.0,0.0,0.0,0.0,0.0,0.5,0.111702107830488,0.262477360893774,1.9578749925130978,0.0665392709923197,8.280683340040959
62,13.58784818649292,-1.1360109791254986,-0.8880513913674054,0.2284939553084134,-1.1360109791254986,-0.8880513913674054,0.2284939553084134,0.0,0.0,0.0,0.0,0.0,0.2789261766335108,0.08145587951843945,0.08443487231951101,0.7752059900667518,0.023975636296888217,8.304658976337848
63,13.78849744796753,-1.0529876124362203,-0.8642828618757548,0.27197033806966264,-1.0529876124362203,-0.8642828618757548,0.27197033806966264,0.0,0.0,0.0,0.0,0.0,-0.2,0.009276604476041776,0.040086055390604926,1.3482520007528365,0.02201531552498573,8.326674291862833
64,13.98786473274231,-1.0133472192770183,-0.8564419862722643,0.3292294978235574,-1.0133472192770183,-0.8564419862722643,0.3292294978235574,0.0,0.0,0.0,0.0,0.0,-0.2,-0.09401386216328014,0.04883860627885624,0.7564349944004789,0.013718473933513761,8.340392765796347
65,14.18781590461731,-1.0131622806277554,-0.8512287869882081,0.3879160890045825,-1.0131622806277554,-0.8512287869882081,0.3879160890045825,0.0,0.0,0.0,0.0,0.0,-0.2,-0.20285387628040533,0.081149695121986,0.7316679984796792,0.023529523403897402,8.363922289200245
66,14.388509035110474,-1.032837953208012,-0.8719762385541419,0.40865031726507306,-1.032837953208012,-0.8719762385541419,0.40865031726507306,0.0,0.0,0.0,0.0,0.0,-0.2,-0.23783712503733936,0.09656649804602702,0.8291879930766299,0.027092332183167055,8.391014621383412
67,14.587894439697266,-1.0629877995524306,-0.8951305287386983,0.3638189545123596,-1.0629877995524306,-0.8951305287386983,0.3638189545123596,0.0,0.0,0.0,0.0,0.0,-0.2,-0.1432456418904137,0.060519313920596646,0.7559149962617084,0.017050549044572507,8.408065170427985
68,14.788020849227905,-1.0917001553694243,-0.9115344255679924,0.3418905004976361,-1.0917001553694243,-0.9115344255679924,0.3418905004976361,0.0,0.0,0.0,0.0,0.0,-0.2,-0.09564287800148304,0.04914756011240658,0.9259030048269778,0.012970870346708501,8.421036040774693
69,14.987798929214478,-1.1326582354077743,-0.9265264584097342,0.3171592144732266,-1.1326582354077743,-0.9265264584097342,0.3171592144732266,0.0,0.0,0.0,0.0,0.0,-0.2,-0.043333455533958176,0.04187778836851354,0.7693780062254518,0.01083696407844266,8.431873004853136
70,15.188493013381958,-1.17663822503565,-0.9494279503442246,0.3046846395608478,-1.17663822503565,-0.9494279503442246,0.3046846395608478,0.0,0.0,0.0,0.0,0.0,-0.2,-0.016220699363944564,0.04026311108785548,1.4263310004025698,0.010152443481070104,8.442025448334206
71,15.388420820236206,-1.2152495104934373,-0.923088907295859,0.2994708441097983,-1.2152495104934373,-0.923088907295859,0.2994708441097983,0.0,0.0,0.0,0.0,0.0,-0.2,-0.0041487676211989935,0.040017212272774716,1.3082149962428957,0.010019736835432565,8.45204518516964
72,15.588152170181274,-1.2681444940055802,-0.9319685586784379,0.2876317778113805,-1.2681444940055802,-0.9319685586784379,0.2876317778113805,0.0,0.0,0.0,0.0,0.0,-0.2,0.02077906398083518,0.04043176949991965,1.0117000056197867,0.010191670528813831,8.462236855698453
73,15.791916131973267,-1.3000948706561046,-1.0027330481947716,0.29813817166504963,-1.3000948706561046,-1.0027330481947716,0.29813817166504963,0.0,0.0,0.0,0.0,0.0,-0.2,0.0007160476008784187,0.04000051272416673,2.1797480003442615,0.010040406279876261,8.472277261978329
74,15.987883567810059,-1.3401770451267716,-1.0138559198794475,0.27371731582979697,-1.3401770451267716,-1.0138559198794475,0.27371731582979697,0.0,0.0,0.0,0.0,0.0,-0.2,0.05027958534157511,0.04252803670212074,0.7698330009588972,0.011004065437973568,8.483281327416302
75,16.18834924697876,-1.38183884790642,-1.0108215232147737,0.3089323829173133,-1.38183884790642,-1.0108215232147737,0.3089323829173133,0.0,0.0,0.0,0.0,0.0,-0.2,-0.0196019607900846,0.04038423686681602,1.2446040054783225,0.010603614109019934,8.493884941525321
76,16.387962818145752,-1.4178733359453413,-1.0186814003656888,0.3138535818148953,-1.4178733359453413,-1.0186814003656888,0.3138535818148953,0.0,0.0,0.0,0.0,0.0,-0.2,-0.02902743176571761,0.040842591794913397,0.8311319979839027,0.01026166148878527,8.504146603014107
77,16.588289260864258,-1.4705976384158452,-1.0565971720006153,0.31011106879368333,-1.4705976384158452,-1.0565971720006153,0.31011106879368333,0.0,0.0,0.0,0.0,0.0,-0.2,-0.021225541372457718,0.04045052360655392,1.1517499951878563,0.01014124403133702,8.514287847045443
78,16.788817644119263,-1.5115210525735032,-1.0666097852052465,0.3071299237752249,-1.5115210525735032,-1.0666097852052465,0.3071299237752249,0.0,0.0,0.0,0.0,0.0,-0.2,-0.015022434429490894,0.04022567353618836,1.6434730059700087,0.010071549914431098,8.524359396959873
79,16.98912739753723,-1.5353514299630138,-1.0970961399426935,0.2810799945135433,-1.5353514299630138,-1.0970961399426935,0.2810799945135433,0.0,0.0,0.0,0.0,0.0,-0.2,0.03726044484073078,0.04138834074972915,1.952698003151454,0.010689852171397202,8.535049249131271
80,17.187811851501465,-1.5652060897032167,-1.1209579000248047,0.34255493400391895,-1.5652060897032167,-1.1209579000248047,0.34255493400391895,0.0,0.0,0.0,0.0,0.0,-0.2,-0.08555033802475531,0.047318860336149904,0.7395840075332671,0.013703906939648326,8.54875315607092
81,17.38810634613037,-1.6059107503239656,-1.1225639439749417,0.34008518395853826,-1.6059107503239656,-1.1225639439749417,0.34008518395853826,0.0,0.0,0.0,0.0,0.0,-0.2,-0.08050512509681045,0.046481075166853104,0.9742850088514388,0.011946867967404762,8.560700024038324
82,17.58818507194519,-1.6328382012219578,-1.09377952146568,0.28410246882172085,-1.6328382012219578,-1.09377952146568,0.28410246882172085,0.0,0.0,0.0,0.0,0.0,-0.2,0.03154064670164134,0.04099481239435777,1.0402019979665056,0.011553869216098403,8.572253893254423
83,17.787724256515503,-1.678417019669938,-1.12087835470525,0.2834669638518791,-1.678417019669938,-1.12087835470525,0.2834669638518791,0.0,0.0,0.0,0.0,0.0,-0.2,0.03287271637946578,0.04108061548216481,0.7533509924542159,0.010324362085612099,8.582578255340035
84,17.988019943237305,-1.7033196629853824,-1.1343535662232345,0.309297512932648,-1.7033196629853824,-1.1343535662232345,0.309297512932648,0.0,0.0,0.0,0.0,0.0,-0.2,-0.01874197626852631,0.04035126167445001,0.8077340025920421,0.010371786152049672,8.592950041492085
85,18.18793272972107,-1.744206847016885,-1.1357427946672807,0.31476856785815627,-1.744206847016885,-1.1357427946672807,0.31476856785815627,0.0,0.0,0.0,0.0,0.0,-0.2,-0.029648817989819557,0.04087905240819346,0.8623629983048886,0.01027561164209137,8.603225653134176
86,18.38793706893921,-1.80303648364192,-1.1715327455651323,0.26658225001057667,-1.80303648364192,-1.1715327455651323,0.26658225001057667,0.0,0.0,0.0,0.0,0.0,-0.2,0.06675062126002139,0.044455645438598826,0.8289179968414828,0.012265978820348026,8.615491631954525
87,18.587870359420776,-1.82903368989443,-1.220372340718279,0.2837865741301972,-1.82903368989443,-1.220372340718279,0.2837865741301972,0.0,0.0,0.0,0.0,0.0,-0.2,0.032362343952584104,0.04104732130610537,0.7983830000739545,0.010432451753448929,8.625924083707973
88,18.78793740272522,-1.875758497811441,-1.265131272776597,0.30631663288866323,-1.875758497811441,-1.265131272776597,0.30631663288866323,0.0,0.0,0.0,0.0,0.0,-0.2,-0.012682291615733352,0.04016084052062651,0.8011280006030574,0.010251154075536204,8.63617523778351
89,18.988319396972656,-1.923445357106757,-1.2509724270130205,0.30318265862442123,-1.923445357106757,-1.2509724270130205,0.30318265862442123,0.0,0.0,0.0,0.0,0.0,-0.2,-0.006402576892952793,0.04004099299087018,1.2080440064892173,0.010016241378961004,8.646191479162471
90,19.188533306121826,-1.9578130355420698,-1.3003013243322965,0.302577875353492,-1.9578130355420698,-1.3003013243322965,0.302577875353492,0.0,0.0,0.0,0.0,0.0,-0.2,-0.005184068035827512,0.0400268745614001,1.349972008028999,0.010008210844803519,8.656199690007275
91,19.38952136039734,-1.990094205459842,-1.3193920399105579,0.2959290972280966,-1.990094205459842,-1.3193920399105579,0.2959290972280966,0.0,0.0,0.0,0.0,0.0,-0.2,0.008120284348091372,0.04006593901789387,2.3332279961323366,0.010037482284603709,8.66623717229188
92,19.589043855667114,-2.0241027364424173,-1.3007959128354811,0.2824128227929578,-2.0241027364424173,-1.3007959128354811,0.2824128227929578,0.0,0.0,0.0,0.0,0.0,-0.19581875019441208,0.03515799824334421,0.03958106776818056,1.8427369941491634,0.010031049123834079,8.676268221415713
93,19.78933572769165,-2.069681590027474,-1.3236897528203786,0.29662200062158733,-2.069681590027474,-1.3236897528203786,0.29662200062158733,0.0,0.0,0.0,0.0,0.0,-0.04232152170170932,0.006743568109788615,0.0018365869099996111,1.584404002642259,0.0017202284547709918,8.677988449870483
94,19.98790669441223,-2.084818014176528,-1.3024480992364986,0.264864426659745,-2.084818014176528,-1.3024480992364986,0.264864426659745,0.0,0.0,0.0,0.0,0.0,-0.017473332299539745,0.07026169924944799,0.005242023723070019,0.7608150044688955,0.0019916681740142998,8.679980118044497
95,20.18792700767517,-2.08300629248129,-1.3076023376658352,0.2814697422703289,-2.08300629248129,-1.3076023376658352,0.2814697422703289,0.0,0.0,0.0,0.0,0.0,-0.018229070719628603,0.03705333544669493,0.0017052486870265198,0.8078639948507771,0.0006052677548164748,8.680585385799313
96,20.38800621032715,-2.0880085746987564,-1.4030234287640844,0.30154390702030354,-2.0880085746987564,-1.4030234287640844,0.30154390702030354,0.0,0.0,0.0,0.0,0.0,0.08242646340058918,-0.003093270783373417,0.006803690192867939,0.8756879979046062,0.0023691527910544813,8.682954538590367
97,20.587890148162842,-2.063516157281017,-1.408139226117561,0.30186753558172635,-2.063516157281017,-1.408139226117561,0.30186753558172635,0.0,0.0,0.0,0.0,0.0,0.01548832763518932,-0.003739218284985763,0.00025387004631774105,0.7704979943810031,0.000288244025053413,8.683242782615421
98,20.788330554962158,-2.0540459806613716,-1.3634817919424564,0.2811675148155481,-2.0540459806613716,-1.3634817919424564,0.2811675148155481,0.0,0.0,0.0,0.0,0.0,-0.05252309238375005,0.03766181846990962,0.004177087804012368,1.1600619909586385,0.0015178748266137627,8.684760657442036
99,20.989776134490967,-2.054663727989853,-1.4212659001111652,0.28659117690227204,-2.054663727989853,-1.4212659001111652,0.28659117690227204,0.0,0.0,0.0,0.0,0.0,0.0014112430413719494,0.02681525075608673,0.0007210492800336307,2.5870279932860285,0.00037342563366853115,8.685134083075704
100,21.187918663024902,-2.0547634231934695,-1.4149877276948413,0.29423014114143314,-2.0547634231934695,-1.4149877276948413,0.29423014114143314,0.0,0.0,0.0,0.0,0.0,-0.003995423661618606,0.011537897202123676,0.00014908648208259516,0.7501869986299425,6.872912951612756e-05,8.68520281220522
101,21.38988709449768,-2.052146980837163,-1.40295698419961,0.29947877841597287,-2.052146980837163,-1.40295698419961,0.29947877841597287,0.0,0.0,0.0,0.0,0.0,-0.02251689507310855,0.001041059593174731,0.0005080943688099212,2.3364130029221997,0.00015524838759750382,8.685358060592819
